20.3340033224,20.4109110099,20.4158256865,202.737921956
20.8329489288,20.205855921,20.454802266,202.438354752
20.2182227203,20.3905590801,20.1616194277,200.414439782
20.4750118352,20.160108907,20.8911630067,206.590732148
20.8525714945,20.0638312978,20.2758294215,202.260346581
20.3696278762,20.6332450348,20.1498010278,200.943817126
20.4761312854,20.2832554371,20.8027023491,203.617178016
20.5897377452,20.1252284839,20.2274613425,209.711304997
20.7149040077,20.020954014,20.7849532889,200.708802833
20.411534925,20.2760333414,20.7448376328,202.772122971
20.9279812589,20.2879736448,20.2701332405,203.73352798
20.6602768921,20.6932251239,20.4428320995,200.660754027
20.0253688056,20.2913385623,20.0680497571,205.291323575
20.724288736,20.1622708456,20.9617662418,201.881230115
20.799273008,20.9651808002,20.1560530546,207.50448401
20.4097307931,20.5779878882,20.2434103135,2089.66539323
20.4641888069,20.8988177781,20.1606327876,2007.66845458
20.0887032321,20.7819936288,20.5525676706,2087.72590951
20.7109516212,20.8641008242,20.4403866278,2039.9486528
20.2935617709,20.4155482152,20.7829914803,2070.35862275
20.2240366782,20.8445980618,20.8657456191,2050.14006419
20.9343923358,20.2540215932,20.9913183043,2058.16134898
20.5105685186,20.6393428582,20.1494821113,2092.55233268
20.7574189921,20.5488724411,20.9329234585,2056.01652585
20.9985407912,20.9082940846,20.7066722762,2027.27931854
20.8080852905,20.5305048738,20.0643793944,2025.80376526
20.8821502066,20.0540818094,20.6145056243,2094.83349452
20.0821547352,20.5436143454,20.7460102393,2057.64296814
20.3396761932,20.1682249129,20.1209775532,2096.88699047
20.8569201566,20.5394342667,20.9752101373,2083.82144194
20.4136104381,20.7504792481,20.0699990805,2060.14820095
20.4704844306,20.0543230401,20.6599003561,2051.21636669
20.2074729053,20.7048344242,20.1158367562,2052.01808778
20.5355850638,20.3425425636,20.3009756349,2009.55345877
20.5078503705,20.3086303673,20.0064585245,2016.22910885
20.8169833451,20.3128993411,20.2762415691,2061.54377443
20.5246656173,20.8940688185,20.6926758583,2063.36316833
20.9582741127,20.2741028867,20.896074057,2013.0672487
20.2091622051,20.0466496299,20.4476242884,2004.61598589
20.7289152344,20.4009692735,20.1680886167,2036.69796544
20.1993031408,20.1714226791,20.372037464,2046.14230491
20.4452280845,20.5151274467,20.877894289,2057.21754276
20.615347397,20.4389760516,20.4097281898,2099.76030675
20.8903936626,20.0356394807,20.9798000836,2090.29358057
20.2646724376,20.0996464556,20.2363411935,2054.18413098
20.6530795457,20.2469260774,20.8582564045,2072.71775632
20.631006105,20.5442724499,20.0285499877,2038.87688466
20.0711855529,20.705932319,20.1416554243,2009.30425331
20.3411709755,20.0417089797,20.0353187651,2065.25565001
20.2830567668,20.8446714065,20.5916513317,2065.01312937
20.9750375248,20.7238039769,20.4770128839,22.6873916304
20.8949901838,20.8488365924,20.6225112838,22.3707523997
20.6789587027,20.3934159784,20.7350252352,22.6902060726
20.2757431278,20.8618610819,20.6319793301,22.0216662192
20.6128636993,20.2750583331,20.2921886924,22.8532303378
20.4475684935,20.1824218306,20.1741031914,222.691057132
20.1990921611,20.8511260826,20.5202605653,228.953433637
20.1878036038,20.6896479028,20.9092801761,223.443823771
20.5681063087,20.4862574364,20.0736809847,222.246835986
20.0244203206,20.7116970832,20.835888953,223.145427397
20.2103832114,20.6894017948,20.2536844682,224.654137214
20.3801498069,20.9437422313,20.7746296572,229.120101318
20.7509475462,20.9421281121,20.4037349069,225.601089041
20.279633166,20.986888342,20.2032482114,229.207197442
20.8183814934,20.2245877722,20.4596198638,222.279130717
20.5389175712,20.5478545224,20.3893619721,227.156808251
20.7807365156,20.3808479334,20.9831923814,229.078846437
20.8945441014,20.8418189823,20.354095113,220.543093808
20.0002705207,20.143936029,20.978733568,222.61379928
20.5265177453,20.4876482326,20.3372520472,220.836118921
20.4703331391,20.1336499855,20.8397312832,229.820267747
20.2578381237,20.4337866342,20.8496025034,222.585937746
20.6863810103,20.1913904948,20.2366142686,228.845704276
20.4802112872,20.6539615373,20.9814394907,229.199407114
20.5547471083,20.4663379497,20.8697104281,221.026621934
20.3702601621,20.1452200389,20.0593435623,221.535283766
20.0278422778,20.5911838177,20.6953654407,229.641958749
20.4812629518,20.8023651508,20.1785898073,221.200803191
20.6882692828,20.2796292041,20.9675776369,226.289491617
20.9289563603,20.1121259923,20.4573504238,226.81032489
20.9721842275,20.1719013486,20.308381757,225.312513063
20.9102518514,20.1691099041,20.5562370977,226.201047081
20.1093496558,20.6530773986,20.6700448463,226.19495927
20.1247598013,20.4929009431,20.1990239288,228.45366125
20.6553338447,20.5675544389,20.8609412652,228.830081759
20.047826757,20.5662362733,20.9865097775,229.115962483
20.3083233523,20.150370329,20.4836031946,222.492568813
20.1404596477,20.0664750042,20.7980571741,225.630075138
20.0041377584,20.5371876551,20.8216607677,225.000404204
20.0059667427,20.3913641003,20.9382253036,227.839027262
20.6026105736,20.4007723363,20.3139241559,222.263982596
20.1236532593,20.954872718,20.3996566849,228.031212999
20.0775997219,20.1357034316,20.3827992934,222.015274584
20.5132897245,20.8940378692,20.9740085881,226.935593572
20.9234431136,20.8518248501,20.3609082285,220.777897625
20.547451738,20.1174344746,20.7468638808,224.944224938
20.318742882,20.0499542248,20.2864733814,221.858572185
20.3835824613,20.7985330455,20.5567277017,224.453938337
20.9732080338,20.8462104551,20.6903287653,224.425697504
20.7889487694,20.8462279125,20.6850040841,2202.85257561
20.6089911442,20.0603970606,20.2701164447,2288.93049885
20.781289494,20.3487742747,20.9206717229,2224.18526443
20.1299974506,20.8242208003,20.3246550336,2245.99559073
20.8816074214,20.218417878,20.7411301786,2299.28882872
20.7834004876,20.2088289076,20.5110272127,2292.22388513
20.1194322344,20.6983667784,20.6003206556,2216.55223731
20.0501345758,20.3152985164,20.9063139267,2217.83505664
20.3099778757,20.7898721222,20.3050153241,2221.32764177
20.5316876842,20.3130838138,20.8900297921,2280.6568394
20.6142470111,20.9098874934,20.973527105,2296.46692974
20.9812226001,20.141238242,20.4064024829,2293.72900693
20.3882477997,20.3023368098,20.1741353451,2252.82565046
20.0920530498,20.4382967231,20.4259131788,2275.73672968
20.9016058972,20.3502926062,20.7035739841,2238.73288228
20.9151510498,20.2407114632,20.1023881704,2280.9027199
20.9888043183,20.1956010631,20.4722205484,2201.64088454
20.1924944519,20.3307486955,20.9758993708,2253.69021293
20.7474860417,20.0993308801,20.8850183294,2263.33533622
20.783494209,20.1500441447,20.0898018666,2221.96558866
20.309434337,20.781378478,20.2476353355,2247.33945896
20.6931581078,20.6151650782,20.5232667691,2256.41744586
209.79372241,20.6673794672,20.219857024,2207.30024642
207.168459236,20.094689276,20.7796798337,2204.5269334
201.457574659,20.3172845011,20.2799830684,2293.99625086
206.441379615,20.5604862621,20.7344656886,2266.39064627
204.80888194,20.1373837229,20.6885507581,2282.36378504
202.485668154,20.8955923508,20.6649882886,24.9996357524
202.454765981,20.35091712,20.8741826467,243.515459889
201.814713601,20.7601484746,20.7366305336,249.383974734
207.093491906,20.8136264017,20.8211058439,247.572938141
207.801428133,20.6424830135,20.3095993898,245.189059104
201.020956918,20.3612393231,20.3343643539,248.56831462
200.86423996,20.8709823573,20.7266851771,249.79805254
204.428675789,20.4391965783,20.7771565263,246.483232343
202.152096503,20.5583470989,20.1466878037,248.646523079
208.309662429,20.8609547116,20.7945630635,247.128045138
200.332257959,20.2619608331,20.3526176669,245.495789536
203.621678718,20.8562490955,20.7336880105,244.015341061
206.448419493,20.250046096,20.7373272756,243.552023406
206.596418608,20.6522510082,20.8281632584,241.733499053
205.860877538,20.4895218046,20.1358060417,241.360009678
201.573607677,20.8258712675,20.6081502675,240.13194868
208.937070667,20.0025925564,20.5355150541,242.218943865
203.302472439,20.6281665528,20.8349400547,246.485777393
209.18866819,20.7277874738,20.3954021354,247.082107026
202.462080349,20.0690170786,20.6338095904,240.131471057
200.744756167,20.7920425267,20.3694245334,248.591518606
206.379662977,20.0715623198,20.6445598608,240.718278442
202.884132366,20.9534444804,20.3140427318,244.550413602
207.480444841,20.7696604613,20.343594592,246.871306092
207.663907355,20.6411973723,20.2654139632,247.651140048
207.204258076,20.811300575,20.3611280287,248.205217394
208.964068546,20.4257393269,20.7907037426,247.957020266
208.371894285,20.7670016926,20.5267582761,247.110716325
208.882704363,20.7361747172,20.6555406692,243.874089528
200.108104859,20.5017909102,20.0018423499,246.993000489
204.563823152,20.4142122638,20.5378028808,243.81946449
202.898937831,20.8970299469,20.7101966352,246.342359405
200.071360899,20.5555643581,20.9950329735,247.630311448
209.387073349,20.9671434455,20.193455487,245.29927289
205.906460864,20.1288271326,20.0968364438,242.850625969
206.1120995,20.3079488177,20.5038743944,243.616375607
209.118569483,20.4123148608,20.692171961,247.118134573
202.8243747,20.8520222072,20.1840941665,242.243953578
202.244781495,20.3517523209,20.9649704162,241.753000339
206.376009466,20.4696391513,20.399745267,248.388924629
201.413524569,20.7902989937,20.1652084191,248.775716775
204.319712019,20.6827536037,20.9644794779,241.141287563
208.186909876,20.7568159677,20.9967979109,241.797301705
207.610375473,20.8632703313,20.687764999,245.438756465
207.116913392,20.8663613474,20.890221471,242.828375561
207.81870614,20.8981691574,20.5422291395,249.023511689
205.007464844,20.5934333243,20.5790136128,246.55974906
208.540604991,20.2833439574,20.9916820248,246.899640252
202.202662045,20.1484613532,20.3444584243,242.655950975
201.96685426,20.1284251841,20.5802259995,245.442037897
208.020882037,20.2044820039,20.1975482906,242.80480292
209.57846639,20.1668077904,20.4939594133,245.885926457
204.200889393,20.2439027947,20.8458920427,246.696231222
209.870910953,20.4539455379,20.3065837977,2403.45140954
200.147800847,20.5826768904,20.7873202271,2462.56847156
205.137828116,20.4162195012,20.6823628499,2415.57662956
206.228894496,20.7824712011,20.9644891581,2428.46050425
203.996695083,20.3698914808,20.1519359735,2475.43185313
2015.12220434,20.4377764143,20.7888331301,2453.69365322
2025.99137031,20.2605046338,20.9009134495,2439.15089232
2098.17585264,20.7233764467,20.3338146069,2431.40030755
2039.47998228,20.4554280958,20.1415185198,2417.8212362
22.2619709227,20.2103417032,20.6226704774,2434.37696392
22.8462876046,20.3255067355,20.5702510342,2441.9315095
22.6257293962,20.8259910557,20.8644449414,2476.59015981
22.9290270209,20.3988496262,20.8657588378,2424.48706046
22.5622713626,20.5292135445,20.7952989483,2406.58009989
22.3072721344,20.5749553103,20.9058536012,2439.92058293
22.1838724919,20.0365783184,20.7696365931,2498.94361787
22.9821432615,20.8196461262,20.3532861307,2427.2439994
22.4884350681,20.592019681,20.2752891516,2403.68043863
22.3157919999,20.1541681923,20.7967437718,2455.12974122
22.3672449934,20.3936466573,20.8318440414,2448.76879184
22.5130068027,20.7579289325,20.275657069,2469.77617467
22.1405908977,20.9433925302,20.1264574795,2485.13495442
22.3553900054,20.8707359796,20.3266381165,2444.65678524
22.6919972532,20.691664111,20.1965290325,2469.61374164
22.9747439076,20.7027878587,20.4442339468,2407.74774143
22.4745084757,20.0383508472,20.4055959757,2447.51475934
22.6435789437,20.0635169385,20.7610973421,2491.38203443
22.6518978278,20.8096610979,20.7545440635,2463.950612
22.6030787872,20.9139208522,20.9688078543,26.7327287957
22.3780291124,20.8660987726,20.6663345902,26.9702616893
22.7604535593,20.2600087907,20.8389585119,26.4425768891
22.6221389642,20.7945247703,20.975989379,26.4481896645
22.5413117698,20.3085472812,20.8053111476,261.458599664
22.5435515275,20.2938159925,20.6306370271,261.622901894
22.5665315192,20.1518028771,20.2337021316,268.772869699
22.7745117545,20.2583007956,20.7301885682,262.834809545
22.2513837428,20.8682073431,20.0500448472,262.310511242
22.3626610902,20.7495397031,20.7553769181,269.945892982
22.3855391482,20.0607475446,20.1125271337,269.611798708
22.2134565777,20.6696819724,20.6147918569,266.867791502
22.8288885117,20.3044261505,20.1378250811,266.222107272
22.9382961596,20.6102339352,20.0628797611,263.691694786
22.8428959101,20.7154225818,20.9278135868,269.79807707
22.8214193762,20.5147586096,20.8070187949,261.088071373
22.9574375932,20.8561359566,20.6988288199,260.432506883
22.5411447452,20.953291431,20.0390093932,260.72045844
22.0710321975,20.0331065485,20.4489993445,262.927058875
22.5824897358,20.7099020227,20.5546483866,264.335471099
22.9454442377,20.0099112071,20.2781292148,263.053867682
22.1095794539,20.1920230073,20.3843460192,266.136985833
22.1960940803,20.9869964633,20.8345582316,260.622798511
22.9121969131,20.2112902604,20.4520603048,268.08091048
22.7492888721,20.1128976933,20.5735819147,267.483872525
22.9029280847,20.5682226194,20.3317501528,263.415106753
22.2207494639,20.2870356358,20.7312409932,263.722203117
22.1256547244,20.613308702,20.3616222943,262.634076412
22.968722557,20.0001483185,20.2867942681,266.559818108
22.3475744895,20.3533184071,20.9010338277,269.340098563
22.6074925008,20.9217882487,20.5478029258,269.409925301
22.0709373539,20.5475417759,20.8807711544,266.824774434
22.9183185701,20.3768410269,20.6260809567,264.403810873
221.017783637,20.6416811857,20.1241350942,267.770761911
223.497017603,20.8443386458,20.1927975261,260.523055695
226.228080314,20.6227161112,20.8920611666,267.652960907
229.648055978,20.4019578054,20.6587640286,265.848435623
220.719020774,20.4311187685,20.6125613041,265.276913208
225.18009386,20.273573649,20.3538524421,266.927698619
226.70370274,20.2496758812,20.3665217472,264.842736764
229.715491089,20.6110380226,20.0029674375,260.881560903
222.788623727,20.1622527073,20.7331930342,266.809489511
222.946095304,20.6784995612,20.7010238936,261.846823204
229.840487225,20.062294643,20.1145948605,2604.96781187
223.934540984,20.685867943,20.022126976,2633.53704363
223.239265812,20.3760191222,20.4629279031,2613.6842957
223.1391782,20.6420887167,20.1776179398,2630.96505556
223.202936737,20.6918858673,20.8807970353,2690.94064748
221.838663092,20.4584409706,20.2341174404,2605.05812475
221.398667756,20.7873731455,20.4582645213,2697.70255986
225.146857053,20.2371330702,20.4127579863,2660.71641543
228.129024604,20.3768837821,20.9421306307,2622.66130607
228.941195754,20.2182149925,20.0795587909,2657.87009686
229.808004108,20.450393108,20.1777391429,2661.71260491
228.72446364,20.3730422322,20.522330513,2644.36163762
220.424390855,20.7756119421,20.064256498,2611.40941016
228.183316365,20.4771316376,20.0530921296,2660.06558665
223.50283268,20.4960086107,20.4123375967,286.797794302
226.263993644,20.8902345993,20.6288218488,280.50189433
224.663635946,20.5128619402,20.1835022932,287.077040957
226.03614911,20.0925609585,20.3219797249,284.278549515
220.477388376,20.5885116047,20.8552442574,281.80576473
220.775324606,20.4191656518,20.1952537708,289.598341233
220.537900074,20.6312045982,20.0052312874,280.412253446
227.520757365,20.1986143363,20.3534443059,289.943876481
225.562818423,20.4887402539,20.0155747901,283.335737049
222.008993505,20.7088284605,20.4347668034,283.799094229
224.816350447,20.1249663569,20.8844706539,284.301997541
223.19189318,20.5834557321,20.2002366677,281.580206744
226.096814657,20.1796401914,20.9001638796,284.379318998
225.323500495,20.7308781798,20.930998727,281.331130044
222.286434386,20.2826315919,20.3466103393,282.502316347
223.792499976,20.4891027618,20.0450942716,289.205250443
220.123283519,20.7674633068,20.0036543832,286.649442937
228.094570431,20.8137290325,20.558916722,281.815428102
220.791573119,20.5899109527,20.9493717834,283.511317461
226.03650778,20.0261524244,20.1787832445,287.879163148
227.093392939,20.5469730952,20.120685704,285.773865695
226.894890279,20.4031442145,20.7449015037,289.161390509
228.212457589,20.2007825181,20.3718035736,280.512360541
220.416969682,20.9222501903,20.7263145845,286.457845344
227.297972449,20.432740944,20.4152470022,288.159150802
225.298730915,20.7984596558,20.0226198879,284.572773373
227.937751974,20.9450816073,20.6438647484,283.272329337
228.331865645,20.9160281843,20.7049027049,281.764946896
229.215252627,20.0393635614,20.7837432001,288.572740244
225.986204028,20.9924819816,20.9314471025,281.12415402
228.342744831,20.6180760974,20.0412315222,2841.7347201
229.226843759,20.2015664059,20.7712452185,2803.89912958
2236.70026058,20.8988853435,20.300314109,2807.58299053
2234.66718359,20.1527903677,20.9980737925,2834.62090928
2253.27229403,20.9401872825,20.160449198,2803.88920376
2234.29820263,20.517013157,20.4356013691,2835.62651925
2206.96959493,20.6158827974,20.9823177361,30.1911060335
2284.16205052,20.4431034288,20.1664569387,30.7108036073
2211.83108309,20.7197354963,20.0849641239,306.31502676
24.4666871448,20.0501171703,20.469596428,304.699418578
24.1373405002,20.0598665961,20.0513687161,307.276264012
24.8530990691,20.4075656094,20.5616732048,309.865174616
24.1858484554,20.6762933584,20.5102866438,303.289584407
24.0013029088,20.1164274581,20.5498465569,305.352686121
24.4198361802,20.0906443239,20.9843845029,309.865732059
24.3984617483,20.6098852144,20.0747538577,302.731993357
24.8881791112,20.1483212783,20.9300458002,304.146500685
24.0431971133,20.8534921703,20.6647529746,309.407165555
24.1824576217,20.2168822726,20.798577094,304.990927247
24.6636143379,20.9139155947,20.866416626,306.933155898
24.2147154137,20.2353708849,20.8391097244,309.684862299
24.2866096889,20.5646600969,20.8155754531,305.479814449
24.0499951547,20.0326536357,20.2423856129,305.7174193
24.2161273361,20.8244172249,20.1130817734,302.133462
24.8712566879,20.8036764833,20.3560091322,302.193592237
24.6211918638,20.6310537189,20.9950126097,305.922394226
24.2719508138,20.945879604,20.9426804309,309.629155982
24.2495982821,20.3962832321,20.4730856731,305.87807863
24.6211483748,20.1989518529,20.5007376327,306.236993471
24.423238247,20.5479676549,20.0939583776,304.726132925
24.8487967963,20.6525723073,20.8841073625,301.429194492
24.551373641,20.8380053623,20.7566912349,300.424400075
24.8041406937,20.121523249,20.3324276051,303.819608879
24.2127575707,20.8373036916,20.6527390699,301.261428053
24.50831322,20.526356534,20.9394972917,309.033206552
24.4246298384,20.8789090313,20.3823249596,302.568204979
24.3654134481,20.0108218363,20.4804293773,308.736402772
24.3889575524,20.5569038359,20.1066278155,306.510920919
24.0663477461,20.3313519035,20.9765554537,302.240900382
24.0006083504,20.8434167513,20.0924620443,3030.48990419
24.8040974012,20.8739933973,20.5889392004,3072.48038443
24.3009419204,20.1071260475,20.1166711812,3024.05469301
24.1270508137,20.559821444,20.9171133466,3037.19019663
24.1670647419,20.5175226606,20.3694276942,3044.34083639
24.6270399206,20.829738993,20.996921191,3061.64624952
24.3586150579,20.0531577809,20.7061427415,3074.04374379
24.2212896796,20.2438368068,20.0932044861,32.9733722672
246.631123813,20.593544701,20.7716989603,32.8643991503
249.315799405,20.5002861165,20.9687418148,321.991911348
245.647535791,20.5553552312,20.4125303118,329.684708417
244.706553277,20.9695700784,20.3909264754,328.050215705
244.249469747,20.444798156,20.1824781685,325.50323205
243.960413271,20.1856244553,20.9780269801,326.112447099
242.000477944,20.9917712611,20.9414293392,327.316332791
248.34545796,20.4187708932,20.3384229321,328.686784908
246.724908709,20.8229141906,20.4791954153,327.310579384
245.741277222,20.1622205943,20.5911504357,321.34672427
243.786037768,20.8023971077,20.4566494702,321.627817654
248.116103027,20.5388723665,20.4578890194,320.188436604
241.876016465,20.7375172547,20.8968259194,324.198497789
244.222573053,20.2285543434,20.9960619479,324.522401066
249.411787833,20.546806925,20.5760578465,329.237833441
242.45113578,20.4519598115,20.2389262256,320.053622662
242.225963696,20.5782533033,20.9612643629,323.263749804
247.829069003,20.5669846628,20.8802620435,320.719889105
247.636398262,20.1246873947,20.599344601,322.336048436
244.255657623,20.393052405,20.2606958468,3226.33345172
243.378319349,20.4140612722,20.5960204493,3297.57829565
241.052981274,20.3062759059,20.6812345554,3288.02241751
243.39254635,20.9403161437,20.8571602001,3257.85992806
247.044082924,20.436054268,20.2440962516,3205.67132264
249.621336472,20.531444702,20.2114513357,3289.97400388
246.307648196,20.1795306992,20.2400943376,3208.0510976
244.46146793,20.2234322313,20.4314641362,3205.1537252
245.146816828,20.1058214655,20.5697206204,3272.68786593
241.815107173,20.2368636047,20.2535426791,34.5693822179
240.032503454,20.6478648821,20.0359026451,34.7833729896
240.855406119,20.880733687,20.0680586085,34.4322033435
243.740346973,20.7608988272,20.9498888733,343.10136431
241.204199719,20.9576734644,20.7864732467,349.88307911
246.190525095,20.0868898919,20.9594317511,343.740148118
2471.61292287,20.428885846,20.0063787123,345.5267087
2408.20924477,20.197033195,20.1899484906,346.57184481
2415.56560192,20.1809926832,20.1260161602,340.662668449
2442.04422583,20.6078069585,20.858633746,344.202390081
2476.82108117,20.2795967051,20.2463135295,340.217122944
2441.85143062,20.6489987801,20.8742890263,347.106391717
2419.15622195,20.2897670455,20.4467373595,343.56593061
26.9392218705,20.9772659311,20.4142128991,348.926866651
26.8928409553,20.1268589165,20.7111454644,344.02908258
26.3004132598,20.7547643726,20.7816436708,349.010641301
26.0966313658,20.2071297824,20.585409122,3441.81128896
26.5451740855,20.6829252702,20.7028815691,3406.51778961
26.9949501753,20.8755062948,20.8017615207,3463.18052947
26.9876996317,20.9089762126,20.9481795765,3406.13629924
26.4928784788,20.6005459839,20.5795151226,3450.72058703
26.2905372924,20.9717458164,20.939367376,3488.04762163
26.2284230683,20.6462556217,20.9731337148,3476.39709784
26.8469265237,20.5843756233,20.7627588012,3464.30017064
26.0213112105,20.8438679883,20.7022444507,36.6844134475
26.3234988,20.4168896997,20.3560153331,36.8761316063
26.8564024541,20.1062217085,20.9362001719,368.425551532
26.8288168899,20.8426143334,20.4426811469,361.628106589
26.8789346539,20.3331887253,20.5049843212,360.898983485
26.3207466771,20.2838291351,20.5096488307,365.674100381
26.3356699711,20.9391493869,20.9285089761,360.899896605
26.0077846293,20.7016181401,20.6010948712,369.83607538
26.5008742998,20.3215760324,20.8364756758,365.641092811
26.6342913063,20.5500949016,20.9096738724,361.527170357
26.5133153682,20.3408163115,20.140791487,365.055792121
26.3065264314,20.3281188245,20.8786686593,364.121781777
26.1087352314,20.9700192813,20.9037010732,362.273916229
26.2956732596,20.3068368161,20.7159410991,369.394261939
26.9555999368,20.9037972793,20.0910391194,366.631406031
26.1614878425,20.6848255702,20.3963190224,368.749302386
26.4304399319,20.7138759728,20.0280006609,361.787355037
26.9929981745,20.3245073686,20.0028303759,364.77168038
26.2036043868,20.2768064402,20.9488770901,369.20121201
26.9939996464,20.3312746397,20.2586720435,364.554397536
26.8993727962,20.4806058305,20.7290011534,362.77484306
26.1292913195,20.186879538,20.2695415048,3670.64694019
26.8426953994,20.8642960255,20.7314176323,38.3956848726
26.1560407248,20.0002013853,20.628717695,38.91664359
26.510155676,20.6740711616,20.8542857735,383.3989606
26.157682069,20.0724533075,20.3693062462,385.810900626
26.0756945067,20.9480519237,20.7549722636,381.779433721
26.4011363805,20.9504510892,20.9181825805,389.931148505
26.2563348454,20.6450030985,20.723064763,382.431392436
26.9386883168,20.4504572456,20.804330676,383.043883132
26.8957831846,20.3684154764,20.7622259747,388.401879683
26.1475079663,20.9718872925,20.4996876837,382.654913379
26.8008806038,20.6930254211,20.7095917424,382.811572257
26.8257150618,20.7972046625,20.5446751882,386.137258753
26.3071135055,20.2584097937,20.5018821531,388.229077292
26.5711229959,20.2347271069,20.9974300573,385.640729773
26.0471276626,20.3303450656,20.5537331993,385.188767741
26.0149848514,20.8484766097,20.900821844,3865.07040411
26.7841618409,20.0953492365,20.6473042629,4.8693338199
26.3170230911,20.264744766,20.2718712206,5.26227561208
26.6822924038,20.4993833671,20.3259856067,5.2479901321
26.0690923975,20.277267696,20.2932051508,5.23990730232
26.9717530795,20.7236964247,20.2155235382,5.27055640827
26.5744554824,20.298767598,20.9914351901,5.40913908754
26.5258513177,20.2980962606,20.0337062147,5.40109009086
262.10740632,20.1560161966,20.3592230718,5.46105138911
269.054477873,20.1585099765,20.2625626743,5.43049609528
269.936307113,20.7985337853,20.1068916501,5.43082755427
261.296081348,20.6134944173,20.6723592282,5.45932184952
268.003981839,20.9119039972,20.9722367571,5.48737104755
260.933240248,20.8695186496,20.5321125545,5.40589330019
267.953738235,20.5295045568,20.3279401057,5.44929457282
263.923342493,20.3482398374,20.6985601346,5.48439747058
262.623552286,20.8710761528,20.7067572523,5.46285920228
262.340525241,20.6425308447,20.6990271543,5.47649080044
264.166214472,20.0043916179,20.6649485488,5.44408927219
263.837160454,20.1594021168,20.4775604769,5.43839283653
267.024366926,20.4887950204,20.1269369236,5.48473505672
265.504687218,20.999560567,20.530457911,5.46637174737
267.051763904,20.0830523186,20.8696190841,5.45111211117
264.069084356,20.6795110666,20.4312018035,5.64920871834
265.696916226,20.0364790619,20.7656533076,5.60343543869
266.223761822,20.3566485986,20.4461852577,5.63333997321
265.775723043,20.694412818,20.6217116489,5.67436686462
267.62793735,20.3237712982,20.6583153072,5.64512652057
263.544360161,20.1469774673,20.1262798804,5.62587556865
266.181486485,20.4650798865,20.0322672207,5.65645365375
264.673965893,20.7087825833,20.5929654485,5.62773657679
269.271624443,20.1465758746,20.4967189735,5.65830761604
267.042713396,20.4185327513,20.792850435,5.61318986452
263.00600753,20.5344170786,20.029617642,5.64414936113
267.902226085,20.6724500058,20.3866396716,5.60089989808
264.283193054,20.8958503909,20.2911306932,5.62173854099
266.517307734,20.6111402115,20.509172457,5.64205620414
264.185008047,20.3895748211,20.8612254859,5.62567479184
268.81276665,20.966244464,20.905622096,5.63134347658
2633.80381006,20.3466905146,20.5344425255,5.63827757528
2613.19009668,20.7426990928,20.2660097643,5.65325935813
2647.34873709,20.3148121221,20.8066771618,5.6434714469
2662.77260317,20.3364990038,20.9018579228,5.6736687788
2697.13430434,20.5360331377,20.9455814062,5.62607954883
28.8514407322,20.8468577032,20.0058733555,5.66905740775
28.2761904622,206.245553343,20.084164722,5.67720660695
28.6423050405,203.756927625,20.8485063027,5.61296342986
